@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R2-3,6-13,15-20,23,25,28,30-32,35-45'

@attribute NumDots numeric
@attribute UrlLength numeric
@attribute NumDash numeric
@attribute NumNumericChars numeric
@attribute PathLength numeric
@attribute QueryLength numeric
@attribute NumSensitiveWords numeric
@attribute PctExtHyperlinks numeric
@attribute PctExtResourceUrls numeric
@attribute InsecureForms numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute ExtMetaScriptLinkRT numeric
@attribute PctExtNullSelfRedirectHyperlinksRT numeric
@attribute CLASS_LABEL {0,1}

@data
2,47,0,4,18,0,0,0,0,1,1,0,1,-1,1
4,42,0,1,10,0,0,0,0.153846,1,0,0,1,1,1
1,79,1,29,59,0,0,0,0,1,0,0,1,1,1
2,73,1,13,53,0,0,1,1,1,0,1,-1,-1,1
3,66,1,6,44,0,0,0,0,0,0,1,1,1,1
2,73,1,16,53,0,0,1,1,1,0,1,-1,-1,1
3,53,1,0,25,0,0,1,1,1,0,1,-1,-1,1
1,56,1,0,24,0,0,0.923077,1,1,0,1,-1,-1,1
2,69,1,0,37,0,0,0,0,1,1,0,1,-1,1
3,68,0,0,42,0,0,0,0,1,0,0,1,1,1
1,35,1,7,4,0,0,0.846154,0.333333,1,0.153846,1,0,-1,1
3,51,3,0,18,0,0,1,0.384615,1,0,1,0,-1,1
2,75,2,0,48,0,0,1,1,1,0,1,-1,-1,1
2,79,2,0,52,0,0,1,1,1,0,1,-1,-1,1
4,57,1,0,30,0,0,0.8,1,1,0.12,1,-1,-1,1
14,240,0,74,21,174,0,0,0.666667,1,0,0,0,1,1
2,49,1,3,32,0,0,0.5,1,1,0,1,-1,0,1
2,44,1,0,24,0,0,1,0.083333,1,0,1,1,-1,1
1,69,0,17,48,0,0,1,1,1,0,1,-1,-1,1
2,40,0,0,21,0,0,0,0.666667,1,1,0,0,-1,1
1,60,0,13,46,0,0,0,0,1,1,0,1,-1,1
1,60,0,26,46,0,0,0,0,1,1,0,1,-1,1
1,44,0,2,17,0,0,1,0.897959,1,0,1,-1,-1,1
3,39,0,1,18,0,1,0,0,1,0,0,1,1,1
3,44,0,9,25,0,0,0,0.785714,1,1,1,1,-1,1
1,36,0,9,17,0,0,0,0.785714,1,1,1,1,-1,1
4,43,0,9,22,1,0,0.375,0,1,0,1,0,0,1
4,46,0,9,22,4,0,0.375,0,1,0,1,0,0,1
1,34,0,4,17,0,0,0,0,1,0,0,1,1,1
2,47,0,0,16,0,1,0,0,1,0,0,1,1,1
3,48,1,0,24,0,0,1,0.083333,1,0,1,1,-1,1
1,33,0,0,9,0,0,1,1,1,0,1,-1,-1,1
2,55,0,1,23,0,2,0.75,0.222222,1,0.125,0,0,-1,1
1,79,1,22,59,0,0,0,0,1,0,0,1,1,1
2,83,1,29,59,0,0,0,0,1,0,0,1,1,1
2,89,1,29,69,0,0,0,0,1,0,0,1,1,1
2,58,0,19,34,0,0,0.6,1,1,0.4,1,-1,-1,1
4,40,0,0,16,0,0,0,0,1,0,0,1,1,1
2,56,0,0,40,0,0,0,0,1,1,0,1,-1,1
3,33,0,0,6,0,0,0.933333,1,1,0,1,-1,-1,1
7,129,1,2,13,93,1,0,0.666667,0,0,1,-1,1,1
3,28,0,0,5,0,0,0,0,1,0,0,1,1,1
6,59,0,0,20,0,0,0,0,1,0,0,1,1,1
1,38,0,0,13,0,0,0,0,1,0,0,1,1,1
2,47,0,0,22,0,0,1,1,1,0,1,-1,-1,1
1,38,1,0,16,0,0,1,1,1,0,1,-1,-1,1
2,54,0,0,29,0,1,0.923077,1,1,0,1,-1,-1,1
3,60,0,10,29,0,0,0,0,1,1,0,1,-1,1
1,170,1,39,137,0,2,0.647059,0.903226,1,0.352941,1,-1,-1,1
3,61,0,12,35,0,0,0,0,1,1,0,1,-1,1
2,56,0,0,23,0,0,0.928571,1,1,0,1,-1,-1,1
2,44,0,0,25,0,0,1,1,1,0,1,-1,-1,1
1,74,0,0,45,0,1,0,0.133333,1,1,0,0,-1,1
2,34,0,2,14,0,1,1,1,1,0,1,-1,-1,1
1,79,1,29,59,0,0,0,0,1,0,0,1,1,1
1,79,1,29,59,0,0,0,0,1,0,0,1,1,1
3,48,1,0,22,0,0,0,0.785714,1,1,1,1,-1,1
2,52,0,0,29,0,0,0,0,1,0,0,1,1,1
2,43,0,0,26,0,0,1,0.142857,1,0,0,0,-1,1
2,58,0,1,26,0,2,0.75,0.222222,1,0.125,0,0,-1,1
3,47,0,9,28,0,0,0,0.785714,1,1,1,1,-1,1
2,46,0,0,24,0,1,1,1,1,0,1,-1,-1,1
4,101,2,31,47,33,2,0,0.035714,1,0,1,1,1,1
4,101,2,31,47,33,2,0,0.035714,1,0,1,1,1,1
2,35,0,1,9,0,0,0,0,0,0,1,1,1,1
2,44,0,0,14,0,0,0.923077,1,1,0,1,-1,-1,1
3,61,0,0,30,0,0,0,0.428571,1,1,0,0,-1,1
1,79,1,31,59,0,0,0,0,1,0,0,1,1,1
2,89,0,0,57,0,0,1,0.285714,1,0,1,0,-1,1
1,79,1,26,59,0,0,0,0,1,0,0,1,1,1
4,98,2,28,47,30,2,0,0.035714,1,0,1,1,1,1
4,55,1,0,28,0,0,1,1,1,0,1,-1,-1,1
3,39,0,0,17,0,0,1,1,1,0,1,-1,-1,1
4,103,2,33,47,35,2,0,0.035714,1,0,1,1,1,1
2,43,0,0,22,0,0,0,0,0,0,1,1,1,1
3,45,0,3,18,0,0,1,1,1,0,1,-1,-1,1
3,48,0,4,27,0,0,0,0,1,1,0,1,-1,1
2,43,0,0,13,0,0,0.923077,1,1,0,1,-1,-1,1
2,32,0,0,12,0,0,0,0.428571,1,1,0,0,-1,1
2,41,0,0,11,0,0,0.923077,1,1,0,1,-1,-1,1
3,81,1,0,52,0,0,0.923077,1,1,0,1,-1,-1,1
1,170,1,41,137,0,2,0.647059,0.903226,1,0.352941,1,-1,-1,1
1,78,0,24,51,0,0,0.202381,1,1,0.011905,0,-1,1,1
4,53,0,0,27,0,0,0,0,1,0,0,1,1,1
1,26,0,0,6,0,0,0,0,1,0,0,1,1,1
4,118,0,49,22,76,0,0.375,0,1,0,1,0,0,1
2,55,0,0,24,0,0,0,0,1,0,0,1,1,1
1,78,0,19,51,0,0,0.202381,1,1,0.011905,0,-1,1,1
1,78,0,17,51,0,0,0.202381,1,1,0.011905,0,-1,1,1
1,53,1,0,25,0,0,0,0.785714,1,1,1,1,-1,1
3,44,0,9,25,0,0,0,0.785714,1,1,1,1,-1,1
2,46,0,6,12,0,0,0.833333,0.263158,1,0.083333,0,0,-1,1
3,53,0,0,26,0,0,0,0,1,0,0,1,1,1
2,116,1,1,43,48,0,0,0,1,0,0,1,1,1
2,73,1,18,53,0,0,1,1,1,0,1,-1,-1,1
4,44,0,0,14,0,0,0,0.785714,1,1,1,1,-1,1
4,48,1,0,20,0,0,0,0.2,1,0.058824,0,0,1,1
1,25,0,0,6,0,0,0.923077,1,1,0,1,-1,-1,1
1,78,0,19,51,0,0,0.202381,1,1,0.011905,0,-1,1,1
1,55,0,0,25,0,0,0,0.785714,1,1,1,1,-1,1
2,61,0,0,30,0,0,0,0.785714,1,1,1,1,-1,1
2,63,0,0,32,0,0,0,0.785714,1,1,1,1,-1,1
4,199,0,48,22,157,1,0.375,0,1,0,1,0,0,1
4,53,0,9,34,0,0,0,0.785714,1,1,1,1,-1,1
3,49,0,9,26,0,0,0,0.785714,1,1,1,1,-1,1
1,24,0,3,10,0,0,1,0.142857,1,0,0,0,-1,1
2,56,0,0,23,0,0,0.928571,1,1,0,1,-1,-1,1
3,75,1,0,47,0,0,0,0,0,0,1,1,1,1
1,19,0,0,4,0,0,0.388889,1,1,0.055556,1,-1,0,1
2,44,0,0,17,0,0,1,1,1,0,1,-1,-1,1
2,40,0,0,20,0,0,0,1,1,1,1,-1,-1,1
4,95,1,11,65,0,0,0,1,1,1,1,-1,-1,1
3,46,0,0,15,0,0,0.5,0,1,0.5,0,1,-1,1
1,69,0,19,48,0,0,1,1,1,0,1,-1,-1,1
2,51,0,0,26,0,0,0,0,1,0,0,1,1,1
3,162,2,4,38,95,0,0,0.333333,1,0,0,-1,1,1
2,44,0,0,22,0,0,0.857143,1,1,0.142857,1,-1,-1,1
4,55,0,9,22,13,0,0.375,0,1,0,1,0,0,1
1,33,0,0,5,0,0,0,0.785714,1,1,1,1,-1,1
3,44,0,0,17,0,0,0,0,1,0,0,1,1,1
4,49,0,0,23,0,0,0,0,1,0,0,1,1,1
3,55,0,8,29,0,0,0,0,1,1,0,1,-1,1
1,47,1,0,29,0,0,0,0.071429,1,1,0,1,-1,1
3,71,0,0,38,0,1,0,1,0,0,1,-1,1,1
2,78,0,0,38,0,1,0,1,0,0,1,-1,1,1
1,79,1,31,59,0,0,0,0,1,0,0,1,1,1
1,79,1,24,59,0,0,0,0,1,0,0,1,1,1
2,51,1,0,20,0,0,1,1,1,0,1,1,-1,1
2,45,0,0,28,0,0,0,0.666667,1,1,0,0,-1,1
3,57,0,0,29,0,0,0,0,1,0,0,1,1,1
2,47,0,0,24,0,0,0,0.785714,1,1,1,1,-1,1
3,49,0,0,28,0,0,0,0.666667,1,1,0,0,-1,1
3,85,1,0,62,0,0,0,0,1,0,0,1,1,1
3,61,1,0,26,0,0,1,1,1,0,1,1,-1,1
2,73,1,21,53,0,0,1,1,1,0,1,-1,-1,1
2,51,2,0,20,0,0,1,1,1,0,1,1,-1,1
1,79,1,29,59,0,0,0,0,1,0,0,1,1,1
1,79,1,28,59,0,0,0,0,1,0,0,1,1,1
1,79,1,32,59,0,0,0,0,1,0,0,1,1,1
1,79,1,33,59,0,0,0,0,1,0,0,1,1,1
1,79,1,31,59,0,0,0,0,1,0,0,1,1,1
3,64,0,0,24,0,0,1,1,1,0,1,-1,-1,1
3,82,1,17,62,0,0,1,1,1,0,1,-1,-1,1
3,56,0,6,22,0,0,0.833333,0.263158,1,0,0,0,-1,1
2,80,0,0,60,0,0,1,0.045455,1,0,0,1,-1,1
4,87,1,11,33,33,0,1,1,1,0,1,-1,-1,1
3,78,0,0,38,0,0,1,1,1,0,1,-1,-1,1
4,103,2,33,47,35,2,0,0.035714,1,0,1,1,1,1
4,100,2,30,47,32,2,0,0.035714,1,0,1,1,1,1
4,101,2,31,47,33,2,0,0.035714,1,0,1,1,1,1
3,48,0,0,24,0,0,1,0,1,0,1,1,-1,1
4,119,3,7,23,74,1,0,0,0,0,1,1,1,1
3,36,0,0,9,0,0,0,1,1,0,1,-1,1,1
5,57,1,0,27,0,0,0,0,1,0,0,1,1,1
5,35,0,1,9,0,0,0,1,1,0,1,-1,1,1
3,36,0,0,9,0,0,0,1,1,0,1,-1,1,1
4,67,0,21,47,0,1,0,0.035714,1,1,1,1,-1,1
4,102,2,32,47,34,2,0,0.035714,1,0,1,1,1,1
4,43,0,0,9,0,0,0,1,1,0,1,-1,1,1
3,82,0,9,57,0,0,0,0.5,1,0,1,1,1,1
2,55,0,0,33,0,1,1,1,1,0,1,-1,-1,1
4,205,0,67,22,163,1,0.375,0,1,0,1,0,0,1
2,53,0,0,35,0,0,0,0,1,0,0,1,1,1
5,91,1,12,29,33,0,0,0.642857,1,0,0,0,1,1
3,38,0,0,17,0,0,0,0,0,0,1,1,1,1
5,87,1,0,54,0,0,0,0.008333,1,0,0,-1,1,1
2,139,0,37,60,50,0,0,0.625,1,0,0,0,1,1
13,165,2,18,58,15,1,1,1,1,0,1,-1,-1,1
3,43,0,0,17,0,0,1,0,1,0,0,1,-1,1
4,101,2,20,47,33,2,0,0.035714,1,0,1,1,1,1
3,81,0,1,46,0,0,0,0,1,0,0,1,1,1
3,82,4,9,12,48,0,1,0.2,1,0,0,1,-1,1
5,68,1,24,17,29,1,1,0.16,1,0,1,0,-1,1
5,66,1,22,17,27,1,1,0.16,1,0,1,0,-1,1
5,68,1,24,17,29,1,1,0.16,1,0,1,0,-1,1
1,25,0,0,6,0,0,0,0,1,0,0,1,1,1
2,48,0,4,19,0,0,0,0,1,1,0,1,-1,1
2,38,0,0,18,0,0,1,1,1,0,1,1,-1,1
4,93,2,22,37,35,2,0,0.035714,1,0,1,1,1,1
3,79,1,6,53,0,0,0.923077,1,1,0,1,-1,-1,1
3,79,1,6,53,0,0,0.923077,1,1,0,1,-1,-1,1
4,57,1,0,29,0,0,0,0.642857,1,1,0,0,-1,1
3,95,1,1,19,50,0,0.125,0.15,1,0,0,0,1,1
3,39,0,0,16,0,0,1,0.083333,1,0,1,1,-1,1
1,36,0,0,11,0,0,1,0.142857,1,0,0,0,-1,1
3,42,0,0,23,0,0,0,1,1,1,1,-1,-1,1
2,121,1,58,41,53,0,0,0.216216,1,0,0,0,1,1
2,27,0,0,4,0,0,0,0.642857,1,1,0,0,-1,1
1,46,0,0,20,0,0,0,0,1,0,0,1,1,1
2,41,0,0,13,0,0,0,0,1,0,0,1,1,1
5,133,1,14,11,94,0,0,0.642857,1,0,0,0,1,1
5,49,0,1,12,0,0,0.75,0,1,0,0,1,-1,1
2,38,0,0,12,0,0,0,0.153846,1,0,0,1,1,1
2,35,1,0,13,0,0,1,1,1,0,1,-1,-1,1
1,49,1,0,32,0,0,0.909091,0.125,1,0,0,1,-1,1
5,68,1,24,17,29,1,1,0.16,1,0,1,0,-1,1
3,67,0,0,41,0,0,0.5,0.066667,1,0.5,0,0,-1,1
2,31,0,0,6,0,0,0.923077,1,1,0,1,-1,-1,1
3,47,0,0,19,0,0,0.923077,1,1,0,1,-1,-1,1
1,30,0,0,13,0,0,0,0,1,0,0,1,1,1
4,100,2,19,47,32,2,0,0.035714,1,0,1,1,1,1
1,32,0,2,12,0,0,0,0.285714,1,0,0,-1,1,1
3,60,0,1,29,0,0,0.833333,0.263158,1,0,0,0,-1,1
2,51,0,0,27,0,0,1,0,1,0,0,1,-1,1
1,32,0,2,12,0,0,0,0.285714,1,0,0,-1,1,1
4,57,0,0,33,0,0,1,1,1,0,1,-1,-1,1
3,78,0,0,48,0,1,1,0.809524,1,0,1,-1,-1,1
3,38,0,0,14,0,2,0.9,1,1,0.1,1,-1,-1,1
2,38,0,0,14,0,0,0,0.083333,1,0,0,1,1,1
2,54,0,0,23,0,0,0.909091,0.384615,1,0.090909,0,0,-1,1
6,106,1,0,54,35,0,0,0.904762,1,0,0,-1,1,1
4,39,0,0,14,0,0,0,0,1,0,0,1,1,1
4,101,2,20,47,34,2,0,0.035714,1,0,1,1,1,1
2,36,0,0,8,0,0,0,0,1,0,0,1,1,1
2,72,0,26,47,0,0,0,0,1,0,0,1,1,1
2,72,0,15,47,0,0,0,0,1,0,0,1,1,1
3,140,0,51,16,99,1,0,0,1,0,0,1,1,1
3,80,0,0,50,0,1,0.933661,0.945578,1,0.002457,1,-1,-1,1
1,47,0,0,20,0,0,0,0,1,0,0,1,1,1
3,220,1,32,52,135,0,0,0,1,0,0,1,1,1
1,66,1,0,42,0,0,1,0.25,1,0,1,0,-1,1
2,65,1,1,42,0,0,0.833333,0.263158,1,0,0,0,-1,1
2,39,0,0,10,0,0,1,0.142857,1,0,0,0,-1,1
3,53,1,0,30,0,0,0.8,1,1,0.12,1,-1,-1,1
2,58,1,0,36,0,1,0,0,1,0,0,1,1,1
6,142,3,26,120,0,0,0.002793,0.038462,1,0.952514,0,1,-1,1
2,60,0,0,14,0,0,0,0,1,0,0,1,1,1
6,142,3,23,120,0,0,0.002793,0.038462,1,0.952514,0,1,-1,1
6,142,3,25,120,0,0,0.002793,0.038462,1,0.952514,0,1,-1,1
6,142,3,21,120,0,0,0.002793,0.038462,1,0.952514,0,1,-1,1
1,33,0,4,11,0,0,1,0,1,0,0,1,-1,1
2,48,0,0,26,0,0,0,0.785714,1,1,1,1,-1,1
1,44,0,0,14,0,0,0,0.153846,1,0,0,1,1,1
4,101,2,20,47,33,2,0,0.035714,1,0,1,1,1,1
2,36,0,1,16,0,1,0,0,1,0.454545,0,1,0,1
3,66,0,1,16,25,1,0,0,1,0,0,1,1,1
3,82,1,0,53,0,0,0.923077,1,1,0,1,-1,-1,1
2,128,1,22,52,51,0,0,0.2,1,0,0,0,1,1
3,47,0,0,22,0,0,0,0.153846,1,0,0,1,1,1
3,48,0,0,22,0,0,0,0.153846,1,0,0,1,1,1
3,140,0,41,16,99,1,0,0,1,0,0,1,1,1
1,47,0,0,30,0,0,0.007299,0.325,1,0.934307,0,0,-1,1
3,47,0,0,21,6,0,0,0.666667,1,0,0,0,1,1
3,84,1,20,56,0,1,0.923077,1,1,0,1,-1,-1,1
3,63,1,0,36,0,0,0,0,1,0,0,1,1,1
2,44,0,3,21,0,1,0,0,1,0.962963,0,1,-1,1
2,78,0,3,21,33,1,0,0,1,0,0,1,1,1
5,120,1,23,90,0,2,0.857143,1,1,0.071429,1,-1,-1,1
2,39,0,0,13,0,0,0.923077,1,1,0,1,-1,-1,1
5,118,1,23,88,0,1,0.75,1,1,0,1,-1,-1,1
3,64,0,0,40,0,0,1,1,1,0,1,-1,-1,1
2,39,1,1,11,0,0,0,0.153846,1,0,0,1,1,1
5,68,1,23,17,29,1,1,0.16,1,0,1,0,-1,1
5,67,1,23,17,28,1,1,0.16,1,0,1,0,-1,1
5,67,1,23,17,28,1,1,0.16,1,0,1,0,-1,1
2,40,0,0,8,0,0,0.933333,1,1,0,1,-1,-1,1
4,38,0,11,17,0,1,1,0.16,1,0,1,0,-1,1
3,64,0,0,38,0,0,0.75,0,1,0,0,1,-1,1
2,81,1,13,51,0,1,0,0.25,1,0,0,0,1,1
2,94,1,13,57,0,0,0,0.25,1,0,0,0,1,1
1,28,0,0,10,0,0,0,0,1,0,0,1,1,1
3,77,0,5,41,0,1,0.923077,1,1,0,1,-1,-1,1
1,47,0,0,23,0,0,0.066667,0.076923,1,0.866667,0,1,-1,1
2,45,0,0,21,0,0,0,0,1,0,0,1,1,1
3,54,1,0,30,0,0,0,0,1,0,0,1,1,1
2,59,1,0,35,0,0,0,0,1,0,0,1,1,1
3,58,0,0,33,0,0,0.923077,1,1,0,1,-1,-1,1
4,40,0,0,9,0,0,0.923077,1,1,0,1,-1,-1,1
3,62,0,0,22,0,0,0,0.0625,1,0,0,0,1,1
3,31,0,0,14,0,0,0,0.363636,1,1,0,0,-1,1
3,37,0,1,21,0,0,0,0,1,0,0,1,1,1
4,89,2,21,34,34,2,0,0.035714,1,0,1,1,1,1
4,51,1,0,28,0,0,0.75,0,1,0,0,1,-1,1
1,48,0,0,25,0,0,0,0,1,0,0,1,1,1
3,64,0,0,41,0,0,1,0.909091,1,0,1,-1,-1,1
2,41,0,0,14,0,0,0,0,1,0,0,1,1,1
2,57,2,0,36,0,0,1,1,1,0,1,-1,-1,1
3,79,1,6,53,0,0,0.923077,1,1,0,1,-1,-1,1
4,56,0,6,30,0,0,0,0.153846,1,0.958904,0,1,-1,1
7,110,3,0,24,54,2,1,0.5,1,0,1,0,-1,1
1,42,1,0,23,0,0,0.914163,0.098039,1,0.008584,1,0,-1,1
2,52,0,0,20,0,0,0.923077,1,1,0,1,-1,-1,1
2,30,2,3,1,0,0,0.911111,1,1,0.088889,1,-1,-1,1
4,73,2,0,46,0,0,0,0,0,0.666667,0,1,0,1
2,47,0,6,18,0,0,0,0,0,1,0,1,-1,1
4,63,1,0,32,0,1,0.471698,0.976744,1,0.037736,1,-1,0,1
2,26,0,0,8,0,0,0,0,1,0,0,1,1,1
4,197,0,12,22,155,1,0.375,0,1,0,1,0,0,1
4,71,0,9,22,29,0,0.375,0,1,0,1,0,0,1
4,79,0,11,22,37,0,0.375,0,1,0,1,0,0,1
4,59,0,9,22,17,0,0.375,0,1,0,1,0,0,1
4,164,0,9,22,122,1,0.375,0,1,0,1,0,0,1
4,199,0,9,22,157,1,0.375,0,1,0,1,0,0,1
4,57,0,9,22,15,0,0.375,0,1,0,1,0,0,1
4,222,0,9,22,180,1,0.375,0,1,0,1,0,0,1
4,92,0,25,22,50,0,0.375,0,1,0,1,0,0,1
4,86,0,11,22,44,0,0.375,0,1,0,1,0,0,1
3,43,1,0,16,0,0,0,0.083333,1,0,0,1,1,1
1,79,1,31,59,0,0,0,0,1,0,0,1,1,1
1,39,0,0,17,0,0,0,0.785714,1,1,1,1,-1,1
1,33,0,0,4,0,0,0,0.071429,1,1,0,1,-1,1
15,249,0,74,28,174,0,0,0.666667,1,0,0,0,1,1
4,34,0,0,10,0,0,0,0,1,0,0,1,1,1
5,71,5,12,28,0,0,0,0,1,1,0,1,-1,1
2,46,1,0,22,0,0,0,0,1,0,0,1,1,1
2,53,0,0,36,0,0,1,0,1,0,0,1,-1,1
3,92,2,9,10,0,1,0,0,1,1,0,1,-1,1
10,163,3,19,51,39,1,1,1,1,0,1,-1,-1,1
2,43,0,0,19,0,1,0,0,1,1,0,1,-1,1
16,241,0,74,17,174,0,0,0.666667,1,0,0,0,1,1
2,32,0,0,16,0,0,0.857143,0.2,1,0.107143,1,0,-1,1
1,80,1,0,47,0,0,0.933333,1,1,0,1,-1,-1,1
1,42,0,0,10,0,0,0.923077,1,1,0,1,-1,-1,1
1,63,0,22,38,0,0,0,0,1,0,0,1,1,1
5,168,2,52,26,120,2,0,0,1,0,1,1,1,1
1,57,0,19,38,0,0,0,0,1,0,0,1,1,1
3,37,1,12,18,0,0,0,0,1,1,1,1,-1,1
3,63,0,4,37,0,0,0.942857,0.966667,1,0.057143,1,-1,-1,1
3,231,11,25,112,95,0,0.5,0.9375,1,0,1,-1,0,1
2,73,1,20,53,0,0,1,1,1,0,1,-1,-1,1
1,37,2,2,7,0,0,0.846154,0.333333,1,0.153846,1,0,-1,1
1,63,0,23,41,0,0,0.173913,0.244186,1,0.043478,0,-1,1,1
1,63,0,17,41,0,0,0.173913,0.244186,1,0.043478,0,-1,1,1
2,81,0,30,50,0,0,0,0,0,0,0,1,1,1
2,81,0,28,50,0,0,0,0,0,0,0,1,1,1
2,81,0,32,50,0,0,0,0,0,0,0,1,1,1
2,81,0,30,50,0,0,0,0,0,0,0,1,1,1
2,81,0,27,50,0,0,0,0,0,0,0,1,1,1
3,42,0,11,21,0,0,0,0,1,0,1,1,1,1
1,29,1,4,4,0,0,0.846154,0.333333,1,0.153846,1,0,-1,1
1,33,1,0,9,0,0,0.307692,1,1,0,1,-1,1,1
4,47,1,12,28,0,0,0,0,1,1,1,1,-1,1
5,63,0,0,38,0,0,0.833333,0.235294,1,0,0,0,-1,1
1,52,1,0,26,0,0,0,0,1,0,0,1,1,1
9,171,4,22,51,47,1,1,1,1,0,1,-1,-1,1
2,51,1,0,18,0,0,0,0.75,1,0,1,-1,1,1
2,51,1,0,18,0,0,0,0.4,1,0,0,0,1,1
3,231,11,25,112,95,0,0.5,0.9375,1,0,1,-1,0,1
3,231,11,25,112,95,0,0.5,0.9375,1,0,1,-1,0,1
3,142,11,7,111,7,0,0.5,0.9375,1,0,1,-1,0,1
3,134,11,5,111,0,0,0.5,0.9375,1,0,1,-1,0,1
3,231,11,25,112,95,0,0.5,0.9375,1,0,1,-1,0,1
8,215,1,21,44,147,2,0.833333,0.263158,1,0,0,0,-1,1
2,36,0,0,11,0,0,0,0,1,0,0,1,1,1
2,138,0,22,55,57,0,0.375,0.714286,1,0,1,0,0,1
1,43,0,0,25,0,0,1,1,1,0,1,-1,-1,1
1,51,0,0,24,0,0,0,0,0,0,1,1,1,1
1,82,2,22,51,0,0,0.666667,0.954545,1,0.166667,1,-1,-1,1
1,27,1,3,4,0,0,0.846154,0.333333,1,0.153846,1,0,-1,1
1,59,0,0,34,0,0,0,0.074074,1,0,0,1,1,1
4,91,0,2,44,23,1,0.833333,0.263158,1,0,0,0,-1,1
2,70,1,0,52,0,1,1,0.076923,1,0,0,0,-1,1
2,50,0,0,20,0,0,0,0.785714,1,1,1,1,-1,1
1,47,0,0,23,0,0,0.066667,0.076923,1,0.866667,0,1,-1,1
8,216,1,21,44,148,2,0.833333,0.263158,1,0,0,0,-1,1
3,169,2,41,26,120,2,0,0,1,0,0,1,1,1
2,30,0,0,8,0,0,1,1,1,0,1,-1,-1,1
2,30,0,0,8,0,0,1,1,1,0,1,-1,-1,1
2,29,0,0,7,0,0,1,1,1,0,1,-1,-1,1
2,28,0,0,6,0,0,1,1,1,0,1,-1,-1,1
3,77,1,0,42,0,0,0,0,1,0,0,1,1,1
2,50,0,0,25,0,0,0,1,1,1,1,-1,-1,1
2,89,1,0,67,0,1,0,0,1,0,0,1,1,1
3,51,0,0,32,0,1,0,0.4,1,0,0,0,1,1
4,66,0,18,34,0,0,0,0.785714,1,1,1,1,-1,1
1,32,0,0,6,0,0,0,0.916667,1,0,1,0,1,1
14,252,1,74,24,174,0,0,0.642857,1,0,0,0,1,1
1,22,0,0,4,0,0,0,0,1,0,0,1,1,1
1,54,0,0,29,0,0,0,0.074074,1,0,0,1,1,1
2,43,0,0,21,0,0,1,0.142857,1,0,0,0,-1,1
2,33,0,1,5,0,0,0,0,1,1,0,1,-1,1
1,33,0,0,4,0,0,0.941176,1,1,0,1,-1,-1,1
4,66,0,21,34,0,0,0,0.785714,1,1,1,1,-1,1
2,92,0,29,62,0,0,0,0,1,0,0,1,1,1
3,221,0,5,47,152,0,0,0,1,0,0,1,1,1
1,52,1,0,24,0,0,0,0,1,1,0,1,-1,1
2,58,1,0,8,0,0,0,0,1,1,0,1,-1,1
2,59,1,0,8,0,0,0,0,0,1,0,1,-1,1
4,66,0,24,34,0,0,0,0.785714,1,1,1,1,-1,1
4,66,0,17,34,0,0,0,0.785714,1,1,1,1,-1,1
2,46,1,1,24,0,0,0.909091,0.261905,1,0.090909,0,0,-1,1
1,43,1,0,16,0,0,1,1,1,0,1,-1,-1,1
3,91,0,0,57,0,0,0.103448,1,1,0.206897,0,-1,0,1
2,48,1,2,4,0,0,0,0,1,0.975,0,1,-1,1
1,58,1,19,37,0,0,0,0,1,1,0,1,-1,1
3,60,0,12,39,0,0,0,0,1,1,1,1,-1,1
2,51,3,0,15,0,1,1,0.555556,1,0,1,0,-1,1
2,47,0,0,14,0,0,0.933333,1,1,0,1,-1,-1,1
3,42,0,0,17,0,0,0,0,0,0,1,1,1,1
2,44,0,0,24,0,1,0.9,1,1,0.1,1,-1,-1,1
3,52,0,0,27,0,0,0.066667,0.076923,1,0.866667,0,1,-1,1
1,26,1,0,10,0,0,0,0,1,0,0,1,1,1
2,73,1,18,53,0,0,1,1,1,0,1,-1,-1,1
2,49,0,0,15,0,0,0,0,1,0,0,1,1,1
2,54,0,0,22,0,0,0.923077,1,1,0,1,-1,-1,1
3,58,0,0,36,0,1,1,0,1,0,0,1,-1,1
4,94,1,18,69,0,0,0,0.2,1,0,0,0,1,1
3,60,2,0,27,0,0,0,0.153846,1,0,0,1,1,1
2,52,0,0,20,0,0,0.923077,1,1,0,1,-1,-1,1
3,28,0,0,4,0,0,1,0.142857,1,0,0,0,-1,1
2,47,0,0,26,0,0,0,0,1,0,0,1,1,1
2,51,0,0,19,0,0,0.923077,1,1,0,1,-1,-1,1
2,52,0,0,20,0,0,0.923077,1,1,0,1,-1,-1,1
1,64,0,14,43,0,0,0,0,1,1,0,1,-1,1
15,240,0,77,16,174,1,0,0,1,0,0,1,1,1
14,236,0,77,16,174,1,0,0,1,0,0,1,1,1
3,67,0,0,44,0,0,0.833333,0.263158,1,0,0,0,-1,1
3,66,0,0,23,0,0,0,0,1,0,0,1,1,1
3,39,0,0,6,0,0,0.777778,0.222222,1,0.222222,0,0,-1,1
3,63,0,0,44,0,0,0.923077,1,1,0,1,-1,-1,1
1,79,1,24,59,0,0,0,0,1,0,0,1,1,1
3,38,0,0,16,0,0,1,1,1,0,1,-1,-1,1
